DOW,CUST_CLASS,COD_COUNTRY,COD_PRO,PRO_COM,VISITORS
Martedì,visitor,222,61,61083,36
Sabato,visitor,222,38,38011,168
Lunedì,visitor,222,17,17143,52
Sabato,visitor,222,75,75014,44
Venerdì,visitor,222,71,71051,48
Venerdì,visitor,222,61,61046,64
Giovedì,visitor,222,23,23011,48
Martedì,visitor,222,35,35005,32
Mercoledì,visitor,222,15,15168,136
Sabato,visitor,222,103,103008,84
Venerdì,visitor,222,16,16182,52
Venerdì,visitor,222,34,34020,44
Venerdì,visitor,222,55,55022,48
Sabato,visitor,222,14,14045,32
Venerdì,visitor,222,30,30014,88
Giovedì,visitor,222,31,31016,120
Venerdì,visitor,222,33,33013,40
Giovedì,visitor,222,99,99018,60
Domenica,visitor,222,64,64121,40
Mercoledì,visitor,222,72,72048,44
Venerdì,visitor,222,21,21040,128
Venerdì,visitor,222,15,15085,100
Domenica,visitor,222,15,15181,76
Sabato,visitor,222,17,17010,48
Sabato,visitor,222,3,3082,44
Sabato,visitor,222,20,20007,44
Venerdì,visitor,222,21,21006,136
Sabato,visitor,222,9,9003,48
Sabato,visitor,222,17,17161,48
Venerdì,visitor,222,108,108004,84
Martedì,visitor,222,10,10004,44
Martedì,visitor,222,72,72015,56
Venerdì,visitor,222,34,34042,48
Domenica,visitor,222,6,6039,108
Lunedì,visitor,222,21,21019,92
Martedì,visitor,222,56,56059,100
Domenica,visitor,222,38,38009,72
Sabato,visitor,222,23,23085,212
Sabato,visitor,222,23,23094,220
Domenica,visitor,222,66,66006,80
Sabato,visitor,222,37,37044,52
Giovedì,visitor,222,81,81012,40
Mercoledì,visitor,222,15,15122,76
Giovedì,visitor,222,65,65056,36
Giovedì,visitor,222,9,9034,48
Lunedì,visitor,222,30,30013,100
Martedì,visitor,222,15,15085,84
Domenica,visitor,222,25,25004,72
Mercoledì,visitor,222,1,1192,44
Sabato,visitor,222,15,15211,112
Venerdì,visitor,222,19,19076,32
Giovedì,visitor,222,3,3024,84
Sabato,visitor,222,71,71046,52
Mercoledì,visitor,222,63,63071,36
Martedì,visitor,222,33,33007,32
Sabato,visitor,222,99,99001,88
Mercoledì,visitor,222,24,24081,224
Sabato,visitor,222,108,108049,96
Venerdì,visitor,222,59,59007,72
Mercoledì,visitor,222,47,47017,48
Lunedì,visitor,222,20,20063,64
Sabato,visitor,222,1,1156,136
Martedì,visitor,222,22,22098,76
Mercoledì,visitor,222,35,35039,36
Martedì,visitor,222,20,20070,128
Mercoledì,visitor,222,51,51005,40
Martedì,visitor,222,67,67037,32
Domenica,visitor,222,71,71028,72
Martedì,visitor,222,22,22018,48
Sabato,visitor,222,9,9038,36
Lunedì,visitor,222,21,21106,32
Domenica,visitor,222,31,31005,36
Domenica,visitor,222,22,22126,120
Giovedì,foreigner,716,,,136
Mercoledì,foreigner,238,,,1660
Domenica,foreigner,440,,,1572
Martedì,foreigner,604,,,128
Venerdì,foreigner,280,,,136
Martedì,visitor,222,54,54056,44
Domenica,visitor,222,22,22096,48
Sabato,visitor,222,17,17002,36
Lunedì,visitor,222,72,72048,32
Martedì,visitor,222,78,78010,40
Lunedì,visitor,222,47,47008,36
Domenica,visitor,222,17,17112,32
Domenica,visitor,222,4,4215,40
Lunedì,visitor,222,35,35016,36
Lunedì,visitor,222,42,42035,32
Giovedì,visitor,222,37,37036,40
Giovedì,visitor,222,17,17008,44
Mercoledì,visitor,222,15,15201,84
Venerdì,visitor,222,17,17039,48
Mercoledì,visitor,222,1,1164,76
Sabato,visitor,222,40,40019,44
Mercoledì,foreigner,427,,,44
Lunedì,visitor,222,1,1166,40
Venerdì,visitor,222,75,75042,32
Domenica,visitor,222,98,98050,32
Lunedì,foreigner,,,,380
Lunedì,visitor,222,37,37006,4508
Lunedì,visitor,222,15,15009,64
Domenica,visitor,222,28,28008,1288
Sabato,visitor,222,29,29041,9972
Sabato,visitor,222,24,24081,260
Domenica,visitor,222,30,30100,92
Sabato,visitor,222,23,23092,108
Sabato,visitor,222,38,38007,532
Domenica,visitor,222,37,37021,168
Giovedì,visitor,222,26,26001,276
Domenica,visitor,222,20,20021,104
Lunedì,visitor,222,28,28070,948
Martedì,visitor,222,28,28070,880
Domenica,visitor,222,26,26011,128
Venerdì,visitor,222,28,28087,1420
Sabato,visitor,222,75,75073,84
Domenica,visitor,222,85,85007,108
Domenica,visitor,222,28,28039,956
Martedì,visitor,222,28,28059,1880
Lunedì,visitor,222,24,24108,2176
Mercoledì,visitor,222,24,24110,320
Domenica,visitor,222,28,28082,4100
Venerdì,visitor,222,24,24016,448
Mercoledì,visitor,222,67,67025,76
Domenica,visitor,222,23,23089,292
Domenica,visitor,222,108,108034,172
Venerdì,visitor,222,50,50026,504
Venerdì,visitor,222,27,27026,1884
Venerdì,visitor,222,16,16089,44
Sabato,visitor,222,28,28021,928
Domenica,visitor,222,26,26034,136
Lunedì,visitor,222,28,28102,492
Giovedì,visitor,222,37,37020,252
Sabato,visitor,222,1,1265,220
Lunedì,visitor,222,99,99002,152
Giovedì,visitor,222,26,26006,224
Martedì,visitor,222,29,29033,488
Martedì,visitor,222,54,54018,172
Venerdì,visitor,222,39,39009,56
Mercoledì,visitor,222,24,24028,800
Venerdì,visitor,222,26,26055,1184
Venerdì,visitor,222,24,24087,536
Lunedì,visitor,222,25,25006,1364
Sabato,visitor,222,26,26091,1160
Giovedì,visitor,222,37,37009,148
Martedì,visitor,222,67,67041,212
Lunedì,visitor,222,37,37060,180
Lunedì,visitor,222,16,16222,40
Martedì,visitor,222,24,24064,1136
Domenica,visitor,222,26,26084,208
Lunedì,visitor,222,28,28074,748
Martedì,visitor,222,26,26001,276
Giovedì,visitor,222,81,81001,44
Martedì,visitor,222,74,74007,64
Venerdì,visitor,222,74,74007,112
Mercoledì,visitor,222,40,40019,40
Sabato,visitor,222,75,75029,32
Giovedì,visitor,222,23,23050,364
Lunedì,visitor,222,48,48041,92
Venerdì,visitor,222,28,28027,444
Lunedì,visitor,222,24,24007,172
Domenica,visitor,222,43,43013,228
Sabato,visitor,222,29,29030,284
Martedì,visitor,222,88,88009,104
Mercoledì,visitor,222,23,23019,128
Venerdì,visitor,222,15,15181,80
Domenica,visitor,222,29,29045,228
Martedì,visitor,222,4,4078,112
Venerdì,visitor,222,24,24035,360
Sabato,visitor,222,24,24056,484
Venerdì,visitor,222,37,37002,208
Sabato,visitor,222,37,37012,36
Lunedì,visitor,222,65,65154,52
Giovedì,visitor,222,26,26091,928
Martedì,visitor,222,55,55022,44
Martedì,visitor,222,93,93008,60
Giovedì,visitor,222,12,12032,156
Venerdì,visitor,222,23,23024,48
Martedì,visitor,222,71,71033,48
Mercoledì,visitor,222,26,26062,372
Mercoledì,visitor,222,26,26025,376
Sabato,visitor,222,72,72032,96
Sabato,visitor,222,24,24062,92
Sabato,visitor,222,29,29034,44
Mercoledì,visitor,222,63,63072,32
Sabato,visitor,222,58,58104,176
Sabato,visitor,222,108,108019,204
Sabato,visitor,222,63,63057,52
Domenica,visitor,222,23,23043,172
Venerdì,visitor,222,30,30109,40
Lunedì,visitor,222,58,58003,32
Lunedì,visitor,222,12,12008,52
Venerdì,visitor,222,61,61027,32
Sabato,visitor,222,17,17017,32
Domenica,visitor,222,15,15002,144
Sabato,visitor,222,30,30027,176
Domenica,visitor,222,39,39007,280
Domenica,visitor,222,71,71024,316
Lunedì,visitor,222,17,17081,64
Sabato,visitor,222,29,29009,248
Venerdì,visitor,222,63,63023,84
Giovedì,visitor,222,26,26007,116
Mercoledì,visitor,222,20,20065,144
Giovedì,visitor,222,25,25051,144
Venerdì,visitor,222,30,30077,44
Lunedì,visitor,222,17,17014,64
Mercoledì,visitor,222,8,8031,80
Giovedì,visitor,222,72,72038,76
Domenica,visitor,222,21,21010,56
Mercoledì,visitor,222,30,30127,156
Domenica,visitor,222,35,35020,144
Mercoledì,visitor,222,108,108027,144
Venerdì,visitor,222,20,20045,244
Mercoledì,visitor,222,35,35021,32
Venerdì,visitor,222,24,24054,32
Sabato,visitor,222,58,58032,92
Sabato,visitor,222,22,22022,292
Venerdì,visitor,222,22,22199,44
Sabato,visitor,222,16,16250,40
Giovedì,visitor,222,52,52006,32
Mercoledì,visitor,222,97,97023,48
Venerdì,visitor,222,69,69058,56
Giovedì,visitor,222,1,1249,60
Martedì,visitor,222,15,15016,36
Martedì,visitor,222,3,3068,80
Martedì,visitor,222,87,87015,532
Venerdì,visitor,222,54,54052,72
Lunedì,visitor,222,15,15059,68
Venerdì,visitor,222,15,15248,32
Giovedì,visitor,222,46,46026,60
Mercoledì,visitor,222,63,63084,96
Martedì,visitor,222,50,50008,144
Venerdì,visitor,222,25,25049,36
Domenica,visitor,222,67,67037,60
Martedì,visitor,222,17,17199,40
Martedì,visitor,222,35,35030,48
Mercoledì,visitor,222,10,10014,48
Giovedì,visitor,222,29,29022,188
Domenica,visitor,222,39,39004,32
Lunedì,visitor,222,6,6160,36
Mercoledì,visitor,222,15,15178,56
Mercoledì,visitor,222,41,41068,92
Mercoledì,visitor,222,10,10017,56
Martedì,visitor,222,35,35012,64
Domenica,visitor,222,70,70046,32
Sabato,visitor,222,41,41068,60
Sabato,visitor,222,38,38010,88
Martedì,visitor,222,76,76063,128
Domenica,visitor,222,40,40041,64
Venerdì,visitor,222,59,59024,32
Venerdì,visitor,222,17,17125,52
Martedì,visitor,222,35,35008,44
Domenica,visitor,222,17,17188,40
Domenica,visitor,222,17,17046,56
Lunedì,visitor,222,24,24106,104
Giovedì,visitor,222,12,12085,40
Venerdì,visitor,222,100,100002,64
Lunedì,visitor,222,75,75092,40
Venerdì,visitor,222,108,108029,36
Sabato,visitor,222,22,22204,56
Lunedì,visitor,222,23,23075,36
Sabato,visitor,222,110,110007,56
Sabato,visitor,222,25,25020,96
Martedì,visitor,222,52,52014,36
Giovedì,visitor,222,51,51026,40
Venerdì,visitor,222,75,75037,32
Venerdì,visitor,222,47,47002,56
Domenica,visitor,222,35,35022,52
Mercoledì,visitor,222,30,30001,64
Domenica,visitor,222,12,12109,52
Domenica,visitor,222,23,23037,104
Domenica,visitor,222,22,22086,64
Venerdì,visitor,222,108,108020,68
Giovedì,visitor,222,25,25022,92
Domenica,visitor,222,18,18041,52
Domenica,visitor,222,38,38020,116
Domenica,visitor,222,73,73011,40
Lunedì,visitor,222,21,21055,48
Venerdì,visitor,222,72,72015,40
Martedì,visitor,222,97,97013,40
Mercoledì,visitor,222,8,8011,32
Giovedì,visitor,222,35,35028,56
Venerdì,visitor,222,99,99017,44
Domenica,visitor,222,54,54044,32
Domenica,visitor,222,14,14004,44
Mercoledì,visitor,222,23,23068,32
Sabato,visitor,222,36,36004,36
Giovedì,visitor,222,9,9002,40
Mercoledì,visitor,222,84,84021,32
Giovedì,visitor,222,3,3043,36
Giovedì,foreigner,228,,,14576
Sabato,foreigner,232,,,14404
Giovedì,foreigner,293,,,3824
Domenica,foreigner,220,,,1184
Sabato,foreigner,260,,,2780
Sabato,foreigner,272,,,592
Mercoledì,foreigner,202,,,1148
Venerdì,foreigner,244,,,484
Domenica,foreigner,510,,,416
Martedì,foreigner,294,,,100
Domenica,visitor,222,30,30032,44
Lunedì,visitor,222,19,19062,60
Giovedì,visitor,222,75,75042,44
Venerdì,visitor,222,68,68011,40
Giovedì,visitor,222,51,51034,32
Martedì,visitor,222,30,30082,32
Mercoledì,visitor,222,74,74008,64
Lunedì,visitor,222,23,23024,32
Lunedì,visitor,222,17,17009,32
Mercoledì,visitor,222,70,70010,32
Martedì,visitor,222,28,28009,412
Giovedì,visitor,222,27,27028,5460
Lunedì,visitor,222,22,22123,128
Venerdì,visitor,222,58,58091,11760
Domenica,visitor,222,42,42002,468
Lunedì,visitor,222,15,15166,192
Giovedì,visitor,222,28,28093,944
Giovedì,visitor,222,39,39012,176
Domenica,visitor,222,28,28090,1672
Giovedì,visitor,222,72,72041,36
Giovedì,visitor,222,28,28020,2048
Lunedì,visitor,222,27,27043,4256
Mercoledì,visitor,222,27,27020,1352
Sabato,visitor,222,27,27019,1228
Sabato,visitor,222,28,28104,1540
Sabato,visitor,222,26,26046,2096
Giovedì,visitor,222,27,27015,200
Sabato,visitor,222,15,15036,128
Martedì,visitor,222,6,6121,44
Lunedì,visitor,222,28,28015,2780
Domenica,visitor,222,24,24051,924
Sabato,visitor,222,26,26092,884
Sabato,visitor,222,24,24074,1344
Domenica,visitor,222,26,26094,88
Domenica,visitor,222,1,1156,108
Martedì,visitor,222,29,29052,892
Giovedì,visitor,222,15,15220,164
Lunedì,visitor,222,28,28008,1072
Mercoledì,visitor,222,20,20019,32
Domenica,visitor,222,28,28030,4304
Domenica,visitor,222,87,87041,64
Sabato,visitor,222,23,23016,168
Mercoledì,visitor,222,24,24122,824
Giovedì,visitor,222,63,63080,60
Sabato,visitor,222,30,30129,2048
Mercoledì,visitor,222,15,15051,96
Domenica,visitor,222,25,25021,980
Lunedì,visitor,222,35,35024,100
Domenica,visitor,222,7,7003,152
Venerdì,visitor,222,23,23057,60
Martedì,visitor,222,24,24098,292
Sabato,visitor,222,66,66049,360
Sabato,visitor,222,24,24087,512
Mercoledì,visitor,222,24,24051,940
Mercoledì,visitor,222,35,35020,100
Domenica,visitor,222,26,26082,588
Lunedì,visitor,222,50,50022,44
Sabato,visitor,222,38,38012,76
Martedì,visitor,222,26,26009,656
Lunedì,visitor,222,24,24005,120
Domenica,visitor,222,16,16178,64
Domenica,visitor,222,14,14066,168
Domenica,visitor,222,29,29047,264
Venerdì,visitor,222,16,16222,32
Sabato,visitor,222,16,16062,124
Domenica,visitor,222,22,22161,580
Domenica,visitor,222,58,58032,76
Lunedì,visitor,222,35,35008,40
Sabato,visitor,222,44,44002,76
Lunedì,visitor,222,42,42017,144
Venerdì,visitor,222,20,20071,184
Sabato,visitor,222,25,25055,92
Sabato,visitor,222,24,24066,264
Venerdì,visitor,222,74,74001,212
Domenica,visitor,222,23,23023,132
Domenica,visitor,222,63,63058,48
Lunedì,visitor,222,40,40012,512
Mercoledì,visitor,222,87,87015,492
Sabato,visitor,222,21,21101,64
Martedì,visitor,222,29,29009,184
Sabato,visitor,222,22,22041,76
Sabato,visitor,222,15,15242,72
Mercoledì,visitor,222,34,34014,196
Martedì,visitor,222,25,25015,40
Mercoledì,visitor,222,87,87024,88
Venerdì,visitor,222,12,12078,48
Martedì,visitor,222,28,28043,856
Martedì,visitor,222,93,93022,204
Sabato,visitor,222,24,24032,48
Venerdì,visitor,222,93,93028,84
Mercoledì,visitor,222,26,26072,148
Venerdì,visitor,222,25,25001,320
Domenica,visitor,222,24,24002,120
Martedì,visitor,222,110,110004,40
Lunedì,visitor,222,12,12120,48
Domenica,visitor,222,58,58072,40
Sabato,visitor,222,33,33032,360
Sabato,visitor,222,4,4203,84
Lunedì,visitor,222,38,38014,84
Mercoledì,visitor,222,76,76043,40
Mercoledì,visitor,222,21,21026,76
Venerdì,visitor,222,22,22170,68
Venerdì,visitor,222,26,26050,180
Lunedì,visitor,222,22,22228,84
Mercoledì,visitor,222,21,21029,44
Lunedì,visitor,222,61,61005,96
Sabato,visitor,222,15,15081,200
Lunedì,visitor,222,68,68024,112
Venerdì,visitor,222,12,12068,32
Mercoledì,visitor,222,59,59008,56
Giovedì,visitor,222,65,65014,36
Martedì,visitor,222,26,26080,220
Martedì,visitor,222,36,36027,40
Domenica,visitor,222,35,35015,60
Giovedì,visitor,222,50,50028,52
Martedì,visitor,222,104,104023,36
Mercoledì,visitor,222,22,22005,32
Giovedì,visitor,222,39,39006,40
Domenica,visitor,222,36,36045,68
Martedì,visitor,222,22,22222,68
Mercoledì,visitor,222,25,25022,100
Martedì,visitor,222,30,30014,72
Mercoledì,visitor,222,23,23038,272
Venerdì,visitor,222,35,35028,68
Sabato,visitor,222,1,1028,56
Giovedì,visitor,222,31,31008,80
Martedì,visitor,222,90,90058,36
Domenica,visitor,222,78,78003,40
Giovedì,visitor,222,1,1194,40
Venerdì,visitor,222,58,58003,64
Sabato,visitor,222,16,16183,76
Venerdì,visitor,222,18,18041,32
Venerdì,visitor,222,108,108007,88
Martedì,visitor,222,1,1214,60
Domenica,visitor,222,22,22003,40
Mercoledì,visitor,222,22,22156,52
Venerdì,visitor,222,28,28012,32
Venerdì,visitor,222,73,73013,48
Martedì,visitor,222,17,17116,40
Giovedì,visitor,222,46,46018,52
Domenica,visitor,222,17,17150,44
Lunedì,visitor,222,58,58059,44
Venerdì,visitor,222,16,16232,44
Domenica,visitor,222,11,11016,44
Martedì,visitor,222,89,89017,128
Venerdì,visitor,222,26,26048,80
Venerdì,visitor,222,35,35032,56
Venerdì,visitor,222,108,108043,44
Sabato,visitor,222,12,12097,44
Martedì,visitor,222,22,22230,52
Giovedì,visitor,222,1,1309,52
Domenica,visitor,222,104,104004,52
Sabato,visitor,222,87,87002,76
Venerdì,visitor,222,52,52014,40
Domenica,visitor,222,26,26041,60
Domenica,visitor,222,50,50039,48
Sabato,visitor,222,107,107009,44
Lunedì,visitor,222,88,88005,48
Sabato,visitor,222,36,36025,44
Domenica,visitor,222,22,22124,60
Mercoledì,visitor,222,38,38012,36
Giovedì,visitor,222,70,70003,32
Mercoledì,visitor,222,58,58059,44
Lunedì,visitor,222,26,26048,68
Lunedì,visitor,222,73,73012,52
Giovedì,visitor,222,54,54012,60
Martedì,visitor,222,17,17163,48
Mercoledì,visitor,222,41,41015,44
Domenica,visitor,222,68,68006,32
Lunedì,foreigner,450,,,648
Sabato,foreigner,238,,,1432
Mercoledì,foreigner,278,,,288
Lunedì,foreigner,280,,,140
Lunedì,visitor,222,24,24018,868
Lunedì,visitor,222,35,35033,852
Venerdì,visitor,222,27,27019,1484
Domenica,visitor,222,28,28011,1404
Giovedì,visitor,222,27,27014,4312
Giovedì,visitor,222,29,29004,896
Lunedì,visitor,222,52,52032,336
Martedì,visitor,222,28,28085,4668
Mercoledì,visitor,222,29,29041,8120
Martedì,visitor,222,28,28066,2628
Lunedì,visitor,222,26,26079,192
Martedì,visitor,222,1,1272,2940
Lunedì,visitor,222,28,28072,10992
Venerdì,visitor,222,27,27024,3472
Martedì,visitor,222,27,27043,4284
Martedì,visitor,222,28,28078,364
Mercoledì,visitor,222,17,17149,48
Lunedì,visitor,222,16,16247,36
Giovedì,visitor,222,24,24047,288
Sabato,visitor,222,12,12084,44
Lunedì,visitor,222,39,39014,1004
Giovedì,visitor,222,24,24046,2604
Sabato,visitor,222,36,36023,1852
Martedì,visitor,222,15,15118,316
Sabato,visitor,222,28,28061,1968
Venerdì,visitor,222,28,28016,9204
Sabato,visitor,222,102,102003,36
Martedì,visitor,222,28,28007,1664
Domenica,visitor,222,23,23025,672
Lunedì,visitor,222,28,28073,3416
Domenica,visitor,222,12,12133,528
Venerdì,visitor,222,28,28077,1384
Venerdì,visitor,222,27,27002,1828
Domenica,visitor,222,29,29044,684
Martedì,visitor,222,41,41068,92
Domenica,visitor,222,24,24030,472
Lunedì,visitor,222,26,26092,736
Mercoledì,visitor,222,72,72014,32
Martedì,visitor,222,48,48019,124
Domenica,visitor,222,110,110003,64
Domenica,visitor,222,28,28038,960
Lunedì,visitor,222,26,26008,644
Giovedì,visitor,222,9,9038,40
Sabato,visitor,222,50,50029,104
Giovedì,visitor,222,29,29027,156
Venerdì,visitor,222,97,97016,100
Martedì,visitor,222,9,9056,312
Mercoledì,visitor,222,9,9022,40
Giovedì,visitor,222,22,22153,252
Venerdì,visitor,222,82,82053,572
Sabato,visitor,222,34,34009,116
Mercoledì,visitor,222,2,2133,52
Venerdì,visitor,222,17,17182,48
Venerdì,visitor,222,72,72036,84
Mercoledì,visitor,222,24,24073,212
Domenica,visitor,222,20,20065,268
Lunedì,visitor,222,12,12079,60
Sabato,visitor,222,71,71049,32
Domenica,visitor,222,58,58120,156
Martedì,visitor,222,51,51026,60
Mercoledì,visitor,222,93,93034,188
Venerdì,visitor,222,23,23098,152
Martedì,visitor,222,23,23098,168
Lunedì,visitor,222,29,29031,348
Martedì,visitor,222,22,22219,52
Venerdì,visitor,222,30,30101,64
Sabato,visitor,222,22,22155,48
Lunedì,visitor,222,42,42021,148
Venerdì,visitor,222,87,87029,84
Mercoledì,visitor,222,11,11020,32
Lunedì,visitor,222,104,104022,40
Mercoledì,visitor,222,53,53009,48
Venerdì,visitor,222,63,63064,48
Domenica,visitor,222,13,13201,44
Venerdì,visitor,222,23,23022,312
Venerdì,visitor,222,24,24033,52
Giovedì,visitor,222,88,88009,72
Venerdì,visitor,222,87,87004,92
Giovedì,visitor,222,38,38002,164
Giovedì,visitor,222,19,19076,32
Lunedì,visitor,222,23,23038,196
Mercoledì,visitor,222,21,21055,40
Venerdì,visitor,222,30,30016,100
Giovedì,visitor,222,35,35030,56
Mercoledì,visitor,222,43,43033,44
Venerdì,visitor,222,36,36022,288
Giovedì,visitor,222,23,23064,220
Domenica,visitor,222,22,22006,248
Lunedì,visitor,222,98,98027,36
Sabato,visitor,222,92,92080,32
Martedì,visitor,222,50,50029,88
Venerdì,visitor,222,36,36001,32
Sabato,visitor,222,22,22086,56
Martedì,visitor,222,15,15157,116
Giovedì,visitor,222,24,24069,148
Domenica,visitor,222,37,37053,276
Mercoledì,visitor,222,36,36017,32
Giovedì,visitor,222,50,50039,52
Domenica,visitor,222,12,12125,36
Sabato,visitor,222,29,29014,132
Lunedì,visitor,222,108,108034,148
Lunedì,visitor,222,23,23089,268
Venerdì,visitor,222,37,37057,176
Venerdì,visitor,222,13,13188,32
Lunedì,visitor,222,87,87019,32
Sabato,visitor,222,93,93010,104
Martedì,visitor,222,9,9065,40
Mercoledì,visitor,222,29,29011,60
Sabato,visitor,222,15,15098,136
Domenica,visitor,222,47,47020,52
Mercoledì,visitor,222,22,22217,32
Venerdì,visitor,222,99,99018,52
Venerdì,visitor,222,29,29015,332
Lunedì,visitor,222,99,99017,32
Sabato,visitor,222,2,2156,40
Mercoledì,visitor,222,73,73015,60
Sabato,visitor,222,34,34025,44
Domenica,visitor,222,12,12088,36
Sabato,visitor,222,22,22115,68
Martedì,visitor,222,16,16079,64
Venerdì,visitor,222,40,40005,32
Venerdì,visitor,222,101,101010,56
Giovedì,visitor,222,5,5017,32
Martedì,visitor,222,38,38010,44
Mercoledì,visitor,222,15,15221,32
Martedì,visitor,222,103,103008,36
Domenica,visitor,222,72,72015,48
Mercoledì,visitor,222,22,22087,108
Sabato,visitor,222,26,26032,236
Lunedì,visitor,222,99,99001,64
Lunedì,visitor,222,22,22210,60
Martedì,visitor,222,22,22034,88
Domenica,visitor,222,25,25015,44
Lunedì,visitor,222,63,63003,32
Lunedì,visitor,222,3,3154,68
Giovedì,visitor,222,41,41029,100
Giovedì,visitor,222,55,55023,32
Sabato,visitor,222,52,52033,36
Martedì,visitor,222,42,42036,36
Sabato,visitor,222,71,71058,80
